player,goals,assists,rating,minutes,match_id,date,performed,surname,
matty cash,0,0,6.5,82,1035116,08-10-2023,0,cash,
boubacar kamara,0,0,6.7,82,1035116,08-10-2023,0,kamara,
douglas luiz,0,0,7.3,90,1035116,08-10-2023,1,luiz,
john mcginn,0,0,7.5,90,1035116,08-10-2023,1,mcginn,
moussa diaby,0,0,6.6,62,1035116,08-10-2023,0,diaby,
ollie watkins,0,1,7.2,90,1035116,08-10-2023,1,watkins,
nicolò zaniolo,0,0,6.7,28,1035116,08-10-2023,0,zaniolo,
youri tielemans,0,0,6.7,8,1035116,08-10-2023,0,tielemans,
leon bailey,0,0,6.7,8,1035116,08-10-2023,0,bailey,
robin olsen,0,0,0,0,1035116,08-10-2023,0,olsen,
clément lenglet,0,0,0,0,1035116,08-10-2023,0,lenglet,
calum chambers,0,0,0,0,1035116,08-10-2023,0,chambers,
leander dendoncker,0,0,0,0,1035116,08-10-2023,0,dendoncker,
bertrand traoré,0,0,0,0,1035116,08-10-2023,0,traoré,
jhon durán,0,0,0,0,1035116,08-10-2023,0,durán,
alphonse aréola,0,0,6.6,90,1035115,08-10-2023,0,aréola,
vladimír coufal,0,1,6.9,90,1035115,08-10-2023,1,coufal,
kurt zouma,0,0,6.7,90,1035115,08-10-2023,0,zouma,
nayef aguerd,0,0,6.3,90,1035115,08-10-2023,0,aguerd,
emerson palmieri,0,1,7.2,90,1035115,08-10-2023,1,palmieri,
james ward-prowse,0,0,7,90,1035115,08-10-2023,1,ward-prowse,
edson álvarez,0,0,7,90,1035115,08-10-2023,1,álvarez,
jarrod bowen,0,0,6.9,90,1035115,08-10-2023,0,bowen,
tomáš souček,1,0,7,76,1035115,08-10-2023,1,souček,
lucas paquetá,0,0,7.3,90,1035115,08-10-2023,1,paquetá,
michail antonio,0,0,6.6,75,1035115,08-10-2023,0,antonio,
saïd benrahma,0,0,6.7,15,1035115,08-10-2023,0,benrahma,
mohammed kudus,1,0,7.3,14,1035115,08-10-2023,1,kudus,
joseph anang,0,0,0,0,1035115,08-10-2023,0,anang,
angelo ogbonna,0,0,0,0,1035115,08-10-2023,0,ogbonna,
thilo kehrer,0,0,0,0,1035115,08-10-2023,0,kehrer,
pablo fornals,0,0,0,0,1035115,08-10-2023,0,fornals,
divin mubama,0,0,0,0,1035115,08-10-2023,0,mubama,
danny ings,0,0,0,0,1035115,08-10-2023,0,ings,
maxwel cornet,0,0,0,0,1035115,08-10-2023,0,cornet,
nick pope,0,0,6.6,90,1035115,08-10-2023,0,pope,
kieran trippier,0,1,8.3,90,1035115,08-10-2023,1,trippier,
jamaal lascelles,0,0,6.3,90,1035115,08-10-2023,0,lascelles,
fabian schär,0,0,6.3,90,1035115,08-10-2023,0,schär,
dan burn,0,0,7.3,90,1035115,08-10-2023,1,burn,
sean longstaff,0,0,6.3,90,1035115,08-10-2023,0,longstaff,
bruno guimarães,0,0,6.9,90,1035115,08-10-2023,0,guimarães,
sandro tonali,0,0,6.9,90,1035115,08-10-2023,0,tonali,
miguel almirón,0,0,6.6,82,1035115,08-10-2023,0,almirón,
alexander isak,2,0,8.5,86,1035115,08-10-2023,1,isak,
elliot anderson,0,0,7,89,1035115,08-10-2023,1,anderson,
jacob murphy,0,0,6.6,8,1035115,08-10-2023,0,murphy,
callum wilson,0,0,6.5,12,1035115,08-10-2023,0,wilson,
matt targett,0,0,0,1,1035115,08-10-2023,0,targett,
martin dúbravka,0,0,0,0,1035115,08-10-2023,0,dúbravka,
paul dummett,0,0,0,0,1035115,08-10-2023,0,dummett,
javier manquillo,0,0,0,0,1035115,08-10-2023,0,manquillo,
matt ritchie,0,0,0,0,1035115,08-10-2023,0,ritchie,
valentino livramento,0,0,0,0,1035115,08-10-2023,0,livramento,
lewis hall,0,0,0,0,1035115,08-10-2023,0,hall,
bart verbruggen,0,0,7,90,1035108,08-10-2023,1,verbruggen,
joël veltman,0,0,6.3,90,1035108,08-10-2023,0,veltman,
lewis dunk,1,0,7.6,90,1035108,08-10-2023,1,dunk,
igor júlio,0,0,6.7,63,1035108,08-10-2023,0,júlio,
solly march,0,1,7.9,90,1035108,08-10-2023,1,march,
carlos baleba,0,0,7.5,90,1035108,08-10-2023,1,baleba,
pascal groß,0,0,6.3,90,1035108,08-10-2023,0,groß,
simon adingra,1,0,7.3,90,1035108,08-10-2023,1,adingra,
joão pedro,0,0,6.3,89,1035108,08-10-2023,0,pedro,
kaoru mitoma,0,0,6.7,90,1035108,08-10-2023,0,mitoma,
evan ferguson,0,0,6.9,60,1035108,08-10-2023,0,ferguson,
danny welbeck,0,0,6.3,30,1035108,08-10-2023,0,welbeck,
jan paul van hecke,0,0,6.9,27,1035108,08-10-2023,0,hecke,
ansu fati,0,0,0,1,1035108,08-10-2023,0,fati,
jason steele,0,0,0,0,1035108,08-10-2023,0,steele,
adam webster,0,0,0,0,1035108,08-10-2023,0,webster,
jack hinshelwood,0,0,0,0,1035108,08-10-2023,0,hinshelwood,
mahmoud dahoud,0,0,0,0,1035108,08-10-2023,0,dahoud,
adam lallana,0,0,0,0,1035108,08-10-2023,0,lallana,
billy gilmour,0,0,0,0,1035108,08-10-2023,0,gilmour,
alisson,0,0,5.9,90,1035108,08-10-2023,0,alisson,
trent alexander-arnold,0,0,6.9,80,1035108,08-10-2023,0,alexander-arnold,
joël matip,0,0,7,73,1035108,08-10-2023,1,matip,
virgil van dijk,0,0,6.9,90,1035108,08-10-2023,0,dijk,
andrew robertson,0,0,6.9,90,1035108,08-10-2023,0,robertson,
dominik szoboszlai,0,0,7.5,90,1035108,08-10-2023,1,szoboszlai,
alexis mac allister,0,0,7.3,90,1035108,08-10-2023,1,allister,
harvey elliott,0,0,6.3,45,1035108,08-10-2023,0,elliott,
mohamed salah,2,0,8.7,90,1035108,08-10-2023,1,salah,
darwin núñez,0,1,7.5,90,1035108,08-10-2023,1,núñez,
luis díaz,0,0,6.9,90,1035108,08-10-2023,0,díaz,
ryan gravenberch,0,0,6.9,45,1035108,08-10-2023,0,gravenberch,
ibrahima konaté,0,0,6.3,17,1035108,08-10-2023,0,konaté,
joe gomez,0,0,6.7,10,1035108,08-10-2023,0,gomez,
adrián,0,0,0,0,1035108,08-10-2023,0,adrián,
luke chambers,0,0,0,0,1035108,08-10-2023,0,chambers,
konstantinos tsimikas,0,0,0,0,1035108,08-10-2023,0,tsimikas,
jarell quansah,0,0,0,0,1035108,08-10-2023,0,quansah,
wataru endo,0,0,0,0,1035108,08-10-2023,0,endo,
ben doak,0,0,0,0,1035108,08-10-2023,0,doak,
jason steele,0,0,6.2,90,1035150,12-11-2023,0,steele,
pascal groß,0,0,6.9,90,1035150,12-11-2023,0,groß,
adam webster,0,0,6.9,90,1035150,12-11-2023,0,webster,
jan paul van hecke,0,0,6.9,90,1035150,12-11-2023,0,hecke,
igor júlio,0,0,6.9,90,1035150,12-11-2023,0,júlio,
billy gilmour,0,0,6.9,71,1035150,12-11-2023,0,gilmour,
mahmoud dahoud,0,0,6.2,69,1035150,12-11-2023,0,dahoud,
facundo buonanotte,0,1,6.9,45,1035150,12-11-2023,1,buonanotte,
adam lallana,0,0,6.3,45,1035150,12-11-2023,0,lallana,
simon adingra,1,0,7.9,90,1035150,12-11-2023,1,adingra,
ansu fati,0,0,6.9,71,1035150,12-11-2023,0,fati,
kaoru mitoma,0,0,7,45,1035150,12-11-2023,1,mitoma,
joão pedro,0,0,6.7,45,1035150,12-11-2023,0,pedro,
joël veltman,0,0,6.2,19,1035150,12-11-2023,0,veltman,
carlos baleba,0,0,6.7,19,1035150,12-11-2023,0,baleba,
bart verbruggen,0,0,0,0,1035150,12-11-2023,0,verbruggen,
jakub moder,0,0,0,0,1035150,12-11-2023,0,moder,
jack hinshelwood,0,0,0,0,1035150,12-11-2023,0,hinshelwood,
mark o'mahony,0,0,0,0,1035150,12-11-2023,0,o'mahony,
benicio boaitey,0,0,0,0,1035150,12-11-2023,0,boaitey,
wesley foderingham,0,0,7.6,90,1035150,12-11-2023,1,foderingham,
george baldock,0,0,6.9,90,1035150,12-11-2023,0,baldock,
jack robinson,0,0,6.7,90,1035150,12-11-2023,0,robinson,
auston trusty,0,0,6.3,90,1035150,12-11-2023,0,trusty,
jayden bogle,0,0,6.9,89,1035150,12-11-2023,0,bogle,
vinícius souza,0,0,6.7,52,1035150,12-11-2023,0,souza,
oliver norwood,0,0,7.3,90,1035150,12-11-2023,1,norwood,
luke thomas,0,0,7,90,1035150,12-11-2023,1,thomas,
james mcatee,0,0,7.2,85,1035150,12-11-2023,1,mcatee,
gustavo hamer,0,0,6.9,90,1035150,12-11-2023,0,hamer,
cameron archer,0,0,7.2,90,1035150,12-11-2023,1,archer,
ben osborn,0,0,6.6,38,1035150,12-11-2023,0,osborn,
anis ben slimane,0,0,6.5,12,1035150,12-11-2023,0,slimane,
william osula,0,0,0,1,1035150,12-11-2023,0,osula,
jordan amissah,0,0,0,0,1035150,12-11-2023,0,amissah,
yasser larouci,0,0,0,0,1035150,12-11-2023,0,larouci,
john fleck,0,0,0,0,1035150,12-11-2023,0,fleck,
andre brooks,0,0,0,0,1035150,12-11-2023,0,brooks,
max lowe,0,0,0,0,1035150,12-11-2023,0,lowe,
benie traore,0,0,0,0,1035150,12-11-2023,0,traore,
nick pope,0,0,6.9,90,1035065,27-08-2023,0,pope,
kieran trippier,0,0,7.5,90,1035065,27-08-2023,1,trippier,
fabian schär,0,0,6.2,90,1035065,27-08-2023,0,schär,
sven botman,0,0,6.9,87,1035065,27-08-2023,0,botman,
dan burn,0,0,6.9,90,1035065,27-08-2023,0,burn,
sandro tonali,0,0,6.9,72,1035065,27-08-2023,0,tonali,
bruno guimarães,0,0,7.3,90,1035065,27-08-2023,1,guimarães,
joelinton,0,0,7.2,82,1035065,27-08-2023,1,joelinton,
miguel almirón,0,0,7.5,90,1035065,27-08-2023,1,almirón,
alexander isak,0,0,6.6,72,1035065,27-08-2023,0,isak,
anthony gordon,1,0,8,72,1035065,27-08-2023,1,gordon,
harvey barnes,0,0,6.5,18,1035065,27-08-2023,0,barnes,
sean longstaff,0,0,6.9,18,1035065,27-08-2023,0,longstaff,
callum wilson,0,0,6.7,18,1035065,27-08-2023,0,wilson,
elliot anderson,0,0,6.3,8,1035065,27-08-2023,0,anderson,
matt targett,0,0,6.2,10,1035065,27-08-2023,0,targett,
martin dúbravka,0,0,0,0,1035065,27-08-2023,0,dúbravka,
valentino livramento,0,0,0,0,1035065,27-08-2023,0,livramento,
jamaal lascelles,0,0,0,0,1035065,27-08-2023,0,lascelles,
jacob murphy,0,0,0,0,1035065,27-08-2023,0,murphy,
alisson,0,0,8,90,1035065,27-08-2023,1,alisson,
trent alexander-arnold,0,0,6.5,90,1035065,27-08-2023,0,alexander-arnold,
joël matip,0,0,6.7,77,1035065,27-08-2023,0,matip,
virgil van dijk,0,0,4.7,28,1035065,27-08-2023,0,dijk,
andrew robertson,0,0,6.3,90,1035065,27-08-2023,0,robertson,
dominik szoboszlai,0,0,6.7,90,1035065,27-08-2023,0,szoboszlai,
wataru endo,0,0,6.3,58,1035065,27-08-2023,0,endo,
alexis mac allister,0,0,7.3,77,1035065,27-08-2023,1,allister,
mohamed salah,0,1,7.3,90,1035065,27-08-2023,1,salah,
cody gakpo,0,0,6.6,58,1035065,27-08-2023,0,gakpo,
luis díaz,0,0,6.7,33,1035065,27-08-2023,0,díaz,
joe gomez,0,0,7.3,57,1035065,27-08-2023,1,gomez,
harvey elliott,0,0,6.7,32,1035065,27-08-2023,0,elliott,
diogo jota,0,0,7.3,32,1035065,27-08-2023,1,jota,
jarell quansah,0,0,6.5,13,1035065,27-08-2023,0,quansah,
darwin núñez,2,0,8.6,13,1035065,27-08-2023,1,núñez,
caoimhin kelleher,0,0,0,0,1035065,27-08-2023,0,kelleher,
konstantinos tsimikas,0,0,0,0,1035065,27-08-2023,0,tsimikas,
stefan bajčetić,0,0,0,0,1035065,27-08-2023,0,bajčetić,
ben doak,0,0,0,0,1035065,27-08-2023,0,doak,
thomas kaminski,0,0,6.2,90,1035074,01-09-2023,0,kaminski,
alfie doughty,0,0,6.9,78,1035074,01-09-2023,0,doughty,
reece burke,0,0,7,90,1035074,01-09-2023,1,burke,
mads juel andersen,1,0,7.7,90,1035074,01-09-2023,1,andersen,
amari'i bell,0,0,6.5,90,1035074,01-09-2023,0,bell,
ryan giles,0,0,6.7,71,1035074,01-09-2023,0,giles,
tahith chong,0,0,5.9,84,1035074,01-09-2023,0,chong,
marvelous nakamba,0,0,7.3,90,1035074,01-09-2023,1,nakamba,
ross barkley,0,0,7.3,71,1035074,01-09-2023,1,barkley,
elijah adebayo,0,0,6.6,71,1035074,01-09-2023,0,adebayo,
carlton morris,0,1,7.3,90,1035074,01-09-2023,1,morris,
issa kaboré,0,0,6.3,19,1035074,01-09-2023,0,kaboré,
jacob brown,0,0,6.3,19,1035074,01-09-2023,0,brown,
pelly ruddock mpanzu,0,0,6.5,19,1035074,01-09-2023,0,mpanzu,
chiedozie ogbene,0,0,6.9,12,1035074,01-09-2023,0,ogbene,
cauley woodrow,0,0,6.3,13,1035074,01-09-2023,0,woodrow,
tim krul,0,0,0,0,1035074,01-09-2023,0,krul,
aidan francis-clarke,0,0,0,0,1035074,01-09-2023,0,francis-clarke,
joseph johnson,0,0,0,0,1035074,01-09-2023,0,johnson,
luke berry,0,0,0,0,1035074,01-09-2023,0,berry,
alphonse aréola,0,0,6.5,90,1035074,01-09-2023,0,aréola,
vladimír coufal,0,0,7.6,90,1035074,01-09-2023,1,coufal,
kurt zouma,1,0,8.3,90,1035074,01-09-2023,1,zouma,
nayef aguerd,0,0,7,90,1035074,01-09-2023,1,aguerd,
emerson palmieri,0,0,6.3,90,1035074,01-09-2023,0,palmieri,
james ward-prowse,0,1,7.9,90,1035074,01-09-2023,1,ward-prowse,
edson álvarez,0,0,7,90,1035074,01-09-2023,1,álvarez,
jarrod bowen,1,0,7.5,90,1035074,01-09-2023,1,bowen,
lucas paquetá,0,1,8,89,1035074,01-09-2023,1,paquetá,
saïd benrahma,0,0,6.9,72,1035074,01-09-2023,0,benrahma,
michail antonio,0,0,6.6,80,1035074,01-09-2023,0,antonio,
pablo fornals,0,0,6.5,18,1035074,01-09-2023,0,fornals,
danny ings,0,0,6.5,10,1035074,01-09-2023,0,ings,
mohammed kudus,0,0,0,1,1035074,01-09-2023,0,kudus,
łukasz fabiański,0,0,0,0,1035074,01-09-2023,0,fabiański,
thilo kehrer,0,0,0,0,1035074,01-09-2023,0,kehrer,
angelo ogbonna,0,0,0,0,1035074,01-09-2023,0,ogbonna,
aaron cresswell,0,0,0,0,1035074,01-09-2023,0,cresswell,
maxwel cornet,0,0,0,0,1035074,01-09-2023,0,cornet,
divin mubama,0,0,0,0,1035074,01-09-2023,0,mubama,
wes foderingham,0,0,7.2,90,1035076,02-09-2023,1,foderingham,
anel ahmedhodžić,0,0,6.6,90,1035076,02-09-2023,0,ahmedhodžić,
john egan,0,0,6.9,68,1035076,02-09-2023,0,egan,
jack robinson,0,0,6.9,90,1035076,02-09-2023,0,robinson,
george baldock,0,0,6.9,90,1035076,02-09-2023,0,baldock,
vinícius souza,0,0,6.6,90,1035076,02-09-2023,0,souza,
oliver norwood,0,0,7.3,90,1035076,02-09-2023,1,norwood,
gustavo hamer,0,0,6.9,90,1035076,02-09-2023,0,hamer,
yasser larouci,0,0,6.9,68,1035076,02-09-2023,0,larouci,
oliver mcburnie,0,1,6.9,90,1035076,02-09-2023,1,mcburnie,
cameron archer,1,0,7.2,75,1035076,02-09-2023,1,archer,
chris basham,0,0,6.9,22,1035076,02-09-2023,0,basham,
luke thomas,0,0,6.6,22,1035076,02-09-2023,0,thomas,
benie traore,0,0,6.3,15,1035076,02-09-2023,0,traore,
adam davies,0,0,0,0,1035076,02-09-2023,0,davies,
auston trusty,0,0,0,0,1035076,02-09-2023,0,trusty,
anis ben slimane,0,0,0,0,1035076,02-09-2023,0,slimane,
jayden bogle,0,0,0,0,1035076,02-09-2023,0,bogle,
william osula,0,0,0,0,1035076,02-09-2023,0,osula,
jordan pickford,0,0,7.7,90,1035076,02-09-2023,1,pickford,
nathan patterson,0,1,7.9,90,1035076,02-09-2023,1,patterson,
james tarkowski,0,0,7,89,1035076,02-09-2023,1,tarkowski,
jarrad branthwaite,0,0,6.9,90,1035076,02-09-2023,0,branthwaite,
ashley young,0,0,7.2,90,1035076,02-09-2023,1,young,
james garner,0,0,6.7,75,1035076,02-09-2023,0,garner,
idrissa gueye,0,0,7.2,90,1035076,02-09-2023,1,gueye,
amadou onana,0,0,7.3,90,1035076,02-09-2023,1,onana,
arnaut danjuma,1,0,7.3,90,1035076,02-09-2023,1,danjuma,
abdoulaye doucouré,1,0,7.7,90,1035076,02-09-2023,1,doucouré,
beto,0,0,7.3,90,1035076,02-09-2023,1,beto,
dwight mcneil,0,0,6.5,15,1035076,02-09-2023,0,mcneil,
ben godfrey,0,0,6.3,8,1035076,02-09-2023,0,godfrey,
joão virgínia,0,0,0,0,1035076,02-09-2023,0,virgínia,
andy lonergan,0,0,0,0,1035076,02-09-2023,0,lonergan,
vitaliy mykolenko,0,0,0,0,1035076,02-09-2023,0,mykolenko,
tyler onyango,0,0,0,0,1035076,02-09-2023,0,onyango,
youssef chermiti,0,0,0,0,1035076,02-09-2023,0,chermiti,
james trafford,0,0,6.3,90,1035070,02-09-2023,0,trafford,
ameen al-dakhil,0,0,5.5,90,1035070,02-09-2023,0,al-dakhil,
dara o'shea,0,0,6.9,90,1035070,02-09-2023,0,o'shea,
jordan beyer,0,0,6.5,74,1035070,02-09-2023,0,beyer,
connor roberts,0,0,5.9,90,1035070,02-09-2023,0,roberts,
jóhann guðmundsson,0,0,6.2,45,1035070,02-09-2023,0,guðmundsson,
josh cullen,0,1,6.7,90,1035070,02-09-2023,1,cullen,
sander berge,0,0,6.9,45,1035070,02-09-2023,0,berge,
luca koleosho,0,1,6.2,68,1035070,02-09-2023,1,koleosho,
zeki amdouni,0,0,7.5,60,1035070,02-09-2023,1,amdouni,
lyle foster,1,0,6.9,90,1035070,02-09-2023,1,foster,
hannes delcroix,0,0,6.7,45,1035070,02-09-2023,0,delcroix,
josh brownhill,1,0,7.3,45,1035070,02-09-2023,1,brownhill,
nathan redmond,0,0,6.3,30,1035070,02-09-2023,0,redmond,
jacob bruun larsen,0,0,6.6,22,1035070,02-09-2023,0,larsen,
jack cork,0,0,6.2,16,1035070,02-09-2023,0,cork,
arijanet murić,0,0,0,0,1035070,02-09-2023,0,murić,
wilson odobert,0,0,0,0,1035070,02-09-2023,0,odobert,
jay rodriguez,0,0,0,0,1035070,02-09-2023,0,rodriguez,
manuel benson,0,0,0,0,1035070,02-09-2023,0,benson,
guglielmo vicario,0,0,6.6,90,1035070,02-09-2023,0,vicario,
pedro porro,0,1,7.7,90,1035070,02-09-2023,1,porro,
cristian romero,1,0,7.9,90,1035070,02-09-2023,1,romero,
micky van de ven,0,0,6.9,90,1035070,02-09-2023,0,ven,
destiny udogie,0,1,7.9,90,1035070,02-09-2023,1,udogie,
pape matar sarr,0,0,6.7,68,1035070,02-09-2023,0,sarr,
yves bissouma,0,0,7.2,90,1035070,02-09-2023,1,bissouma,
dejan kulusevski,0,0,6.9,86,1035070,02-09-2023,0,kulusevski,
james maddison,1,0,8.3,86,1035070,02-09-2023,1,maddison,
manor solomon,0,2,8.5,68,1035070,02-09-2023,1,solomon,
heung-min son,3,0,9.3,72,1035070,02-09-2023,1,son,
ivan perišić,0,0,6.9,22,1035070,02-09-2023,0,perišić,
pierre-emile højbjerg,0,0,6.3,22,1035070,02-09-2023,0,højbjerg,
richarlison,0,0,6.3,18,1035070,02-09-2023,0,richarlison,
oliver skipp,0,0,6.5,11,1035070,02-09-2023,0,skipp,
emerson royal,0,0,6.3,11,1035070,02-09-2023,0,royal,
fraser forster,0,0,0,0,1035070,02-09-2023,0,forster,
ben davies,0,0,0,0,1035070,02-09-2023,0,davies,
ashley phillips,0,0,0,0,1035070,02-09-2023,0,phillips,
davinson sánchez,0,0,0,0,1035070,02-09-2023,0,sánchez,
robert sánchez,0,0,7,90,1035071,02-09-2023,1,sánchez,
axel disasi,0,0,7.3,90,1035071,02-09-2023,1,disasi,
thiago silva,0,0,7.5,90,1035071,02-09-2023,1,silva,
levi colwill,0,0,6.9,90,1035071,02-09-2023,0,colwill,
malo gusto,0,0,7.2,77,1035071,02-09-2023,1,gusto,
conor gallagher,0,0,7.2,62,1035071,02-09-2023,1,gallagher,
moisés caicedo,0,0,7.2,77,1035071,02-09-2023,1,caicedo,
ben chilwell,0,0,6.9,62,1035071,02-09-2023,0,chilwell,
raheem sterling,0,0,6.9,90,1035071,02-09-2023,0,sterling,
enzo fernández,0,0,7.9,90,1035071,02-09-2023,1,fernández,
nicolas jackson,0,0,6.2,90,1035071,02-09-2023,0,jackson,
cole palmer,0,0,6.9,28,1035071,02-09-2023,0,palmer,
noni madueke,0,0,6.6,28,1035071,02-09-2023,0,madueke,
ian maatsen,0,0,6.3,13,1035071,02-09-2023,0,maatsen,
mykhaylo mudryk,0,0,6.2,13,1035071,02-09-2023,0,mudryk,
đorđe petrović,0,0,0,0,1035071,02-09-2023,0,petrović,
lucas bergström,0,0,0,0,1035071,02-09-2023,0,bergström,
marc cucurella,0,0,0,0,1035071,02-09-2023,0,cucurella,
lesley ugochukwu,0,0,0,0,1035071,02-09-2023,0,ugochukwu,
deivid washington,0,0,0,0,1035071,02-09-2023,0,washington,
matt turner,0,0,7.2,90,1035071,02-09-2023,1,turner,
willy boly,0,0,7.9,90,1035071,02-09-2023,1,boly,
joe worrall,0,0,7.2,90,1035071,02-09-2023,1,worrall,
scott mckenna,0,0,7.5,90,1035071,02-09-2023,1,mckenna,
serge aurier,0,0,6.5,72,1035071,02-09-2023,0,aurier,
orel mangala,0,0,6.2,72,1035071,02-09-2023,0,mangala,
ryan yates,0,0,7.2,90,1035071,02-09-2023,1,yates,
ola aina,0,0,6.5,73,1035071,02-09-2023,0,aina,
danilo,0,0,6.7,45,1035071,02-09-2023,0,danilo,
morgan gibbs-white,0,0,6.6,90,1035071,02-09-2023,0,gibbs-white,
taiwo awoniyi,0,1,7.3,65,1035071,02-09-2023,1,awoniyi,
anthony elanga,1,0,7.6,45,1035071,02-09-2023,1,elanga,
chris wood,0,0,6.3,25,1035071,02-09-2023,0,wood,
gonzalo montiel,0,0,6.3,18,1035071,02-09-2023,0,montiel,
nuno tavares,0,0,6.9,18,1035071,02-09-2023,0,tavares,
cheikhou kouyaté,0,0,6.6,17,1035071,02-09-2023,0,kouyaté,
ethan horvath,0,0,0,0,1035071,02-09-2023,0,horvath,
moussa niakhaté,0,0,0,0,1035071,02-09-2023,0,niakhaté,
felipe,0,0,0,0,1035071,02-09-2023,0,felipe,
brandon aguilera,0,0,0,0,1035071,02-09-2023,0,aguilera,
ederson,0,0,7.2,90,1035075,02-09-2023,1,ederson,
kyle walker,0,0,7,90,1035075,02-09-2023,1,walker,
rúben dias,0,0,7.2,90,1035075,02-09-2023,1,dias,
manuel akanji,0,0,7.2,90,1035075,02-09-2023,1,akanji,
nathan aké,1,0,7.7,90,1035075,02-09-2023,1,aké,
rodri,0,0,7.2,76,1035075,02-09-2023,1,rodri,
mateo kovačić,0,0,7,84,1035075,02-09-2023,1,kovačić,
jérémy doku,0,0,7.3,76,1035075,02-09-2023,1,doku,
julián álvarez,1,0,8,89,1035075,02-09-2023,1,álvarez,
phil foden,0,1,6.9,89,1035075,02-09-2023,1,foden,
erling haaland,3,1,9.7,90,1035075,02-09-2023,1,haaland,
bernardo silva,0,0,6.6,14,1035075,02-09-2023,0,silva,
sergio gómez,0,1,7.2,14,1035075,02-09-2023,1,gómez,
kalvin phillips,0,0,6.9,13,1035075,02-09-2023,0,phillips,
rico lewis,0,0,0,1,1035075,02-09-2023,0,lewis,
oscar bobb,0,0,0,1,1035075,02-09-2023,0,bobb,
scott carson,0,0,0,0,1035075,02-09-2023,0,carson,
stefan ortega,0,0,0,0,1035075,02-09-2023,0,ortega,
joško gvardiol,0,0,0,0,1035075,02-09-2023,0,gvardiol,
matheus nunes,0,0,0,0,1035075,02-09-2023,0,nunes,
bernd leno,0,0,5.7,90,1035075,02-09-2023,0,leno,
kenny tete,0,0,6.2,73,1035075,02-09-2023,0,tete,
issa diop,0,0,5.9,90,1035075,02-09-2023,0,diop,
tim ream,1,0,6.3,90,1035075,02-09-2023,1,ream,
antonee robinson,0,0,5.6,90,1035075,02-09-2023,0,robinson,
andreas pereira,0,0,5.9,90,1035075,02-09-2023,0,pereira,
harrison reed,0,0,6.3,90,1035075,02-09-2023,0,reed,
tom cairney,0,0,6.5,16,1035075,02-09-2023,0,cairney,
harry wilson,0,0,6.2,81,1035075,02-09-2023,0,wilson,
raúl jiménez,0,0,7.5,81,1035075,02-09-2023,1,jiménez,
bobby decordova-reid,0,0,6.7,73,1035075,02-09-2023,0,decordova-reid,
luke harris,0,0,5.9,74,1035075,02-09-2023,0,harris,
timothy castagne,0,0,6.3,17,1035075,02-09-2023,0,castagne,
willian,0,0,6.3,17,1035075,02-09-2023,0,willian,
adama traoré,0,0,6.3,9,1035075,02-09-2023,0,traoré,
rodrigo muniz,0,0,6.3,9,1035075,02-09-2023,0,muniz,
marek rodák,0,0,0,0,1035075,02-09-2023,0,rodák,
calvin bassey,0,0,0,0,1035075,02-09-2023,0,bassey,
tyrese francois,0,0,0,0,1035075,02-09-2023,0,francois,
carlos vinícius,0,0,0,0,1035075,02-09-2023,0,vinícius,
mark flekken,0,0,7,90,1035068,02-09-2023,1,flekken,
aaron hickey,0,0,7,82,1035068,02-09-2023,1,hickey,
ethan pinnock,0,0,6.9,90,1035068,02-09-2023,0,pinnock,
ben mee,0,0,6.3,81,1035068,02-09-2023,0,mee,
rico henry,0,0,6.5,90,1035068,02-09-2023,0,henry,
mathias jensen,1,0,7.7,81,1035068,02-09-2023,1,jensen,
christian nørgaard,0,0,8,90,1035068,02-09-2023,1,nørgaard,
vitaly janelt,0,0,6.6,71,1035068,02-09-2023,0,janelt,
bryan mbeumo,1,0,7.2,90,1035068,02-09-2023,1,mbeumo,
yoane wissa,0,0,7,90,1035068,02-09-2023,1,wissa,
kevin schade,0,0,6.3,71,1035068,02-09-2023,0,schade,
frank onyeka,0,0,7.2,19,1035068,02-09-2023,1,onyeka,
keane lewis-potter,0,0,6.5,19,1035068,02-09-2023,0,lewis-potter,
kristoffer ajer,0,0,7,9,1035068,02-09-2023,1,ajer,
nathan collins,0,1,7.3,9,1035068,02-09-2023,1,collins,
michael olakigbe,0,0,6.5,8,1035068,02-09-2023,0,olakigbe,
thomas strakosha,0,0,0,0,1035068,02-09-2023,0,strakosha,
mads roerslev,0,0,0,0,1035068,02-09-2023,0,roerslev,
yehor yarmoliuk,0,0,0,0,1035068,02-09-2023,0,yarmoliuk,
saman ghoddos,0,0,0,0,1035068,02-09-2023,0,ghoddos,
neto,0,0,7.2,90,1035068,02-09-2023,1,neto,
max aarons,0,0,7,90,1035068,02-09-2023,1,aarons,
illia zabarnyi,0,0,6.3,90,1035068,02-09-2023,0,zabarnyi,
marcos senesi,0,1,6.2,90,1035068,02-09-2023,1,senesi,
miloš kerkez,0,0,6.2,90,1035068,02-09-2023,0,kerkez,
ryan christie,0,0,7.7,87,1035068,02-09-2023,1,christie,
lewis cook,0,0,6.5,90,1035068,02-09-2023,0,cook,
antoine semenyo,0,0,6.2,60,1035068,02-09-2023,0,semenyo,
philip billing,0,0,7.2,90,1035068,02-09-2023,1,billing,
justin kluivert,0,0,6,71,1035068,02-09-2023,0,kluivert,
dominic solanke,1,0,6.7,90,1035068,02-09-2023,1,solanke,
david brooks,1,0,7.2,30,1035068,02-09-2023,1,brooks,
